engine_id,cycle,sensor2,sensor3,sensor4,sensor6,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21
2,6,641.300,1577.500,1396.760,21.610,554.980,2388.040,9054.070,47.050,522.800,2387.990,8133.650,8.380,392.000,39.150,23.427
2,7,642.030,1587.490,1400.650,21.610,554.840,2388.050,9052.670,47.100,522.140,2388.040,8136.330,8.394,391.000,39.100,23.472
2,8,642.550,1590.410,1395.390,21.610,554.650,2388.010,9055.820,47.200,522.770,2387.960,8137.920,8.386,391.000,39.110,23.438
2,9,641.980,1581.990,1395.010,21.600,554.690,2388.020,9051.670,47.140,522.400,2387.980,8145.290,8.387,390.000,39.060,23.488
2,10,641.990,1586.370,1394.860,21.600,554.630,2387.990,9058.880,47.210,521.990,2387.970,8138.640,8.398,391.000,39.200,23.601
2,11,642.260,1589.210,1401.290,21.610,554.700,2388.010,9053.210,47.210,522.200,2388.030,8135.850,8.419,392.000,39.230,23.389
2,12,641.640,1579.990,1401.900,21.610,554.570,2387.980,9047.890,47.130,521.940,2387.970,8136.490,8.393,392.000,39.120,23.420
2,13,641.780,1586.770,1401.530,21.610,554.690,2387.940,9053.630,47.030,522.330,2387.990,8140.610,8.374,391.000,38.880,23.432
2,14,641.660,1584.040,1395.460,21.610,554.470,2388.010,9047.300,47.120,523.070,2387.980,8140.090,8.389,391.000,38.930,23.407
2,15,642.210,1579.840,1402.110,21.610,554.170,2388.020,9049.820,47.170,521.960,2388.020,8137.720,8.370,393.000,38.940,23.431
2,16,641.810,1581.990,1393.460,21.610,554.530,2387.990,9051.790,47.240,522.490,2387.950,8133.450,8.381,392.000,39.010,23.446
2,17,642.430,1583.580,1390.270,21.610,553.620,2388.040,9052.050,47.130,522.710,2388.080,8134.780,8.371,391.000,39.040,23.525
2,18,641.950,1588.430,1400.250,21.610,554.830,2388.000,9051.350,47.220,522.920,2388.000,8133.200,8.405,391.000,39.000,23.420
2,19,641.750,1576.840,1401.770,21.610,555.250,2388.020,9055.070,47.140,522.380,2387.980,8137.510,8.404,392.000,39.100,23.410
2,20,642.340,1582.940,1394.380,21.610,554.640,2388.000,9050.270,47.140,522.540,2387.940,8139.830,8.370,391.000,39.020,23.382
2,21,642.050,1579.510,1392.280,21.610,554.720,2388.030,9055.290,47.040,522.580,2388.010,8136.570,8.395,391.000,39.240,23.501
2,22,642.160,1580.180,1397.670,21.610,554.350,2387.960,9053.310,47.170,521.730,2388.040,8140.790,8.379,391.000,38.980,23.424
2,23,642.370,1580.890,1387.500,21.610,554.690,2387.960,9051.430,47.210,522.260,2388.070,8131.570,8.394,393.000,39.100,23.287
2,24,641.990,1580.970,1398.670,21.610,553.500,2387.980,9052.350,47.150,522.250,2387.970,8136.160,8.387,391.000,39.180,23.398
2,25,641.810,1585.380,1396.620,21.610,554.140,2388.000,9055.280,47.190,522.310,2388.030,8136.970,8.396,391.000,38.990,23.488
2,26,641.870,1575.380,1392.300,21.610,554.030,2387.980,9050.810,47.120,522.800,2388.000,8137.270,8.347,391.000,38.960,23.469
2,27,642.120,1585.440,1402.310,21.610,555.160,2388.030,9058.010,47.030,522.110,2388.060,8137.730,8.408,392.000,38.960,23.428
2,28,642.040,1581.600,1397.450,21.610,554.770,2387.990,9053.780,46.990,522.680,2387.930,8136.550,8.373,390.000,38.950,23.440
2,29,642.080,1583.780,1398.080,21.610,554.750,2388.000,9055.840,47.110,522.260,2388.020,8140.770,8.370,390.000,38.970,23.425
2,30,641.780,1590.320,1395.070,21.610,554.620,2387.980,9050.800,47.200,522.430,2388.000,8136.630,8.419,391.000,39.100,23.399
2,31,641.970,1579.860,1390.940,21.610,554.800,2388.000,9049.930,47.050,522.170,2388.040,8131.620,8.439,391.000,39.170,23.415
2,32,641.580,1584.520,1391.110,21.610,554.560,2387.980,9045.870,47.120,522.540,2387.980,8138.760,8.378,390.000,38.970,23.401
2,33,641.790,1585.170,1396.150,21.610,553.620,2388.010,9051.180,47.090,522.260,2387.990,8133.620,8.410,392.000,39.010,23.443
2,34,642.120,1584.080,1394.240,21.610,555.090,2388.000,9059.290,47.220,522.640,2387.960,8139.800,8.419,390.000,38.870,23.457
2,35,641.370,1575.730,1392.550,21.610,554.730,2388.020,9057.340,47.250,522.000,2388.000,8142.080,8.416,394.000,39.060,23.528
2,36,641.270,1581.560,1397.130,21.610,554.590,2388.020,9055.790,47.210,522.320,2388.000,8142.060,8.371,391.000,39.120,23.388
2,37,642.100,1585.630,1396.290,21.610,555.010,2388.040,9058.160,47.160,522.690,2388.020,8136.080,8.361,391.000,39.080,23.405
2,38,642.220,1585.150,1397.750,21.610,554.210,2388.000,9055.350,47.220,522.130,2388.050,8134.910,8.407,390.000,39.090,23.419
2,39,642.000,1585.690,1391.490,21.610,554.050,2388.000,9061.160,47.200,522.790,2388.050,8138.780,8.376,391.000,39.020,23.449
2,40,642.020,1582.690,1398.380,21.610,554.070,2388.030,9046.960,47.220,522.300,2388.010,8137.160,8.401,391.000,38.840,23.440
2,41,642.410,1578.970,1398.740,21.610,554.340,2388.040,9053.600,47.260,522.220,2388.010,8140.840,8.386,392.000,38.940,23.307
2,42,642.270,1579.210,1392.130,21.610,553.980,2387.970,9046.360,47.140,522.870,2388.000,8135.300,8.345,392.000,39.080,23.463
2,43,642.020,1580.590,1391.600,21.610,554.140,2388.040,9053.650,47.080,522.900,2388.020,8135.140,8.414,392.000,38.920,23.497
2,44,642.010,1584.330,1398.690,21.610,554.160,2388.040,9057.050,47.220,522.770,2388.060,8137.230,8.409,392.000,39.030,23.455
2,45,642.050,1586.410,1397.600,21.610,554.200,2388.050,9060.380,47.170,522.270,2388.000,8141.930,8.385,390.000,38.990,23.428
2,46,642.150,1575.450,1392.600,21.610,554.540,2388.000,9053.330,47.190,522.080,2388.050,8140.520,8.399,390.000,38.930,23.504
2,47,642.400,1583.850,1396.460,21.610,554.960,2388.040,9046.520,47.030,522.730,2388.000,8136.970,8.376,391.000,38.890,23.345
2,48,642.090,1586.710,1397.950,21.610,554.670,2387.990,9057.730,47.180,522.410,2387.980,8134.970,8.382,392.000,39.230,23.434
2,49,642.850,1583.860,1396.500,21.610,554.040,2388.040,9049.110,47.180,522.830,2387.990,8135.930,8.402,390.000,39.170,23.487
2,50,642.020,1577.860,1399.780,21.610,554.730,2388.000,9051.650,47.160,522.160,2388.050,8138.460,8.404,391.000,39.100,23.353
2,51,642.030,1585.340,1393.060,21.610,555.020,2388.020,9055.920,47.030,522.340,2388.010,8137.890,8.373,392.000,38.900,23.324
2,52,641.520,1588.480,1401.660,21.600,554.760,2388.000,9056.250,47.090,522.580,2388.010,8134.220,8.406,392.000,39.080,23.367
2,53,642.000,1584.900,1397.090,21.610,554.330,2388.050,9051.780,46.980,522.730,2388.010,8137.950,8.411,391.000,38.950,23.531
2,54,641.580,1583.460,1405.330,21.610,554.420,2388.010,9046.850,47.100,522.480,2387.990,8141.650,8.406,392.000,39.130,23.363
2,55,642.330,1585.590,1387.160,21.600,554.540,2388.020,9044.620,47.180,522.700,2388.020,8134.650,8.408,392.000,39.110,23.378
2,56,641.840,1587.040,1388.970,21.610,554.720,2388.020,9052.270,47.030,522.100,2388.010,8139.720,8.393,391.000,39.100,23.380
2,57,642.500,1584.130,1389.620,21.610,553.870,2388.050,9052.860,47.170,521.980,2387.960,8136.880,8.401,391.000,39.230,23.454
2,58,642.300,1582.930,1389.910,21.610,554.460,2388.030,9047.750,47.300,522.240,2387.980,8134.920,8.373,391.000,39.150,23.386
2,59,642.480,1584.240,1397.950,21.610,554.600,2388.080,9053.200,47.170,522.780,2388.000,8136.900,8.404,391.000,39.040,23.435
2,60,642.090,1584.570,1396.840,21.610,554.060,2388.040,9057.570,47.120,521.930,2388.020,8141.270,8.400,393.000,39.110,23.393
2,61,642.410,1585.450,1399.710,21.610,555.080,2388.030,9057.020,47.090,522.690,2387.990,8135.880,8.401,391.000,39.040,23.275
2,62,641.810,1577.870,1401.660,21.610,554.520,2388.030,9048.800,47.270,521.780,2387.980,8135.860,8.419,391.000,39.230,23.444
2,63,641.910,1575.830,1395.050,21.610,554.630,2388.000,9061.570,47.170,522.150,2388.010,8134.720,8.387,392.000,38.980,23.325
2,64,641.660,1581.650,1401.460,21.610,554.930,2388.020,9048.350,47.110,522.180,2388.050,8136.880,8.414,391.000,39.070,23.398
2,65,641.700,1582.590,1395.400,21.600,554.280,2388.000,9057.070,47.340,522.520,2387.980,8135.720,8.413,391.000,38.920,23.346
2,66,642.260,1584.600,1394.010,21.610,554.110,2388.060,9054.620,47.170,522.650,2387.980,8138.890,8.412,392.000,39.000,23.426
2,67,642.170,1587.630,1395.440,21.610,554.990,2388.100,9048.970,46.960,522.580,2388.000,8138.810,8.376,393.000,39.020,23.393
2,68,642.500,1577.160,1399.270,21.610,554.070,2387.970,9054.610,47.160,522.200,2388.000,8137.750,8.414,392.000,38.970,23.408
2,69,642.730,1586.470,1399.730,21.610,554.350,2388.010,9049.250,47.330,522.210,2387.970,8136.470,8.412,392.000,39.090,23.378
2,70,641.760,1593.240,1397.300,21.610,554.470,2388.050,9049.780,47.260,522.170,2387.980,8134.060,8.412,392.000,39.060,23.389
2,71,642.390,1586.680,1403.090,21.610,555.010,2388.000,9053.440,47.240,522.020,2387.940,8131.120,8.399,392.000,38.920,23.317
2,72,642.480,1583.110,1393.850,21.610,554.540,2388.030,9057.610,47.190,522.400,2388.020,8136.690,8.401,392.000,39.120,23.439
2,73,641.730,1586.570,1400.980,21.610,554.410,2388.010,9057.350,47.150,522.950,2388.020,8142.060,8.390,390.000,38.940,23.457
2,74,642.390,1584.040,1396.130,21.600,555.360,2388.010,9060.560,47.250,521.970,2388.030,8138.800,8.393,391.000,39.070,23.402
2,75,641.640,1578.270,1390.640,21.600,555.450,2387.950,9053.520,47.090,522.540,2388.070,8133.370,8.394,392.000,38.990,23.421
2,76,642.010,1586.910,1399.660,21.610,554.050,2388.050,9052.130,46.990,522.080,2388.070,8136.290,8.363,392.000,38.880,23.459
2,77,641.970,1588.540,1395.380,21.610,554.060,2388.020,9052.120,46.950,522.360,2388.020,8138.640,8.440,392.000,39.010,23.497
2,78,642.440,1587.200,1394.240,21.610,554.830,2387.990,9058.820,47.120,522.570,2387.980,8135.850,8.402,391.000,38.960,23.537
2,79,641.620,1585.590,1398.510,21.610,554.190,2388.000,9057.440,47.230,522.260,2388.090,8135.020,8.393,390.000,39.150,23.287
2,80,641.370,1588.330,1394.000,21.610,554.940,2387.990,9056.410,47.200,523.260,2388.030,8138.120,8.389,391.000,38.950,23.420
2,81,641.720,1578.310,1390.120,21.610,555.250,2388.020,9053.000,47.250,522.620,2388.070,8135.810,8.416,391.000,39.080,23.469
2,82,641.860,1587.240,1402.780,21.610,554.170,2388.010,9055.280,47.190,522.300,2388.000,8135.130,8.343,391.000,39.170,23.449
2,83,641.730,1585.180,1398.810,21.610,554.180,2388.070,9047.880,47.130,523.130,2388.040,8135.080,8.400,390.000,39.000,23.406
2,84,642.410,1586.460,1402.260,21.610,554.860,2388.060,9050.390,47.290,522.750,2387.920,8138.110,8.394,392.000,38.950,23.406
2,85,641.730,1588.310,1398.330,21.600,554.500,2387.970,9049.410,47.190,522.630,2387.960,8137.660,8.395,391.000,39.130,23.407
2,86,641.850,1579.310,1399.120,21.610,554.510,2388.020,9050.830,47.270,522.260,2388.010,8138.020,8.396,391.000,38.870,23.498
2,87,642.360,1582.640,1399.510,21.610,554.770,2387.950,9056.360,47.260,522.590,2387.960,8140.140,8.395,393.000,39.100,23.292
2,88,642.230,1587.880,1398.170,21.600,554.710,2388.010,9056.670,47.040,522.620,2388.000,8139.820,8.385,391.000,39.060,23.417
2,89,641.950,1584.620,1394.070,21.610,554.180,2388.000,9054.700,47.180,522.420,2388.080,8135.490,8.414,393.000,39.180,23.415
2,90,642.060,1580.770,1405.340,21.610,554.100,2387.980,9053.580,47.210,522.040,2388.000,8138.510,8.392,390.000,38.900,23.488
2,91,642.090,1583.570,1399.470,21.610,553.790,2388.020,9045.940,47.150,522.480,2388.050,8134.670,8.403,391.000,39.100,23.397
2,92,642.360,1584.870,1399.170,21.600,554.280,2388.020,9050.920,47.130,522.450,2388.000,8137.350,8.392,392.000,38.810,23.277
2,93,642.210,1591.680,1392.480,21.610,553.920,2388.050,9049.140,47.240,522.520,2388.000,8137.980,8.401,391.000,38.940,23.308
2,94,642.100,1585.620,1395.390,21.610,554.530,2388.030,9054.990,47.380,522.740,2387.990,8141.010,8.408,392.000,39.150,23.417
2,95,642.560,1579.260,1402.790,21.610,553.990,2388.050,9048.270,47.060,522.370,2388.020,8131.720,8.377,392.000,38.980,23.432
2,96,642.420,1576.940,1399.590,21.610,554.400,2387.970,9059.000,47.070,521.660,2388.060,8137.780,8.370,392.000,38.920,23.329
2,97,642.040,1586.120,1400.500,21.610,554.420,2388.020,9056.260,47.190,522.220,2388.060,8135.990,8.420,391.000,39.060,23.358
2,98,641.730,1587.840,1401.080,21.610,554.570,2388.040,9056.940,47.210,522.920,2387.980,8140.080,8.412,391.000,39.080,23.501
2,99,642.040,1585.480,1400.970,21.610,554.430,2388.050,9054.460,47.130,522.500,2388.000,8138.180,8.418,393.000,39.150,23.341
2,100,642.040,1586.010,1402.720,21.610,554.480,2388.000,9056.180,47.210,522.010,2388.050,8135.500,8.411,390.000,38.850,23.331
2,101,641.960,1582.660,1397.810,21.610,555.070,2387.980,9051.470,47.370,522.400,2388.010,8140.130,8.384,392.000,38.930,23.426
2,102,642.440,1590.240,1407.050,21.600,554.440,2388.030,9052.380,47.190,522.050,2388.040,8136.450,8.405,391.000,38.920,23.345
2,103,642.050,1587.750,1392.160,21.610,554.440,2388.110,9050.800,47.230,522.360,2388.020,8144.590,8.415,392.000,39.120,23.440
2,104,642.410,1582.040,1397.310,21.610,554.910,2388.000,9055.210,47.260,522.180,2388.070,8142.030,8.404,390.000,39.030,23.405
2,105,641.940,1585.650,1397.450,21.610,554.810,2388.020,9058.390,47.320,522.110,2388.050,8140.650,8.406,392.000,39.000,23.347
2,106,641.870,1584.610,1402.620,21.610,553.960,2388.060,9061.940,47.320,522.110,2387.970,8133.600,8.373,393.000,39.090,23.415
2,107,642.520,1581.700,1402.930,21.610,554.210,2387.960,9058.970,47.160,522.340,2388.050,8136.620,8.372,393.000,39.130,23.519
2,108,642.240,1578.450,1396.250,21.610,554.290,2388.030,9056.310,47.230,522.270,2388.040,8136.720,8.398,391.000,38.750,23.444
2,109,642.120,1590.410,1392.900,21.610,553.720,2388.120,9053.210,47.280,522.000,2387.990,8145.360,8.406,391.000,39.100,23.350
2,110,642.290,1583.300,1398.470,21.610,554.500,2388.070,9053.810,47.310,522.270,2388.020,8140.040,8.372,391.000,39.060,23.400
2,111,642.240,1576.850,1393.760,21.610,554.420,2387.990,9062.680,47.180,522.320,2387.990,8137.950,8.444,392.000,39.160,23.470
2,112,642.490,1588.350,1397.200,21.610,554.330,2388.010,9063.330,47.370,522.230,2388.000,8138.790,8.403,392.000,39.060,23.344
2,113,641.950,1584.210,1404.740,21.610,554.070,2388.010,9049.100,47.230,522.100,2387.990,8141.120,8.399,391.000,39.120,23.503
2,114,642.130,1576.560,1397.050,21.610,555.100,2388.010,9055.660,47.190,522.130,2388.020,8138.670,8.412,391.000,39.060,23.378
2,115,642.160,1583.270,1401.330,21.610,554.370,2388.010,9055.060,47.140,522.100,2388.030,8138.480,8.395,390.000,38.890,23.313
2,116,642.380,1577.870,1398.390,21.610,554.450,2387.970,9053.870,47.010,522.480,2388.020,8145.280,8.390,391.000,38.960,23.454
2,117,641.970,1583.840,1395.400,21.610,554.600,2388.020,9056.450,47.230,522.390,2388.030,8139.950,8.437,392.000,39.050,23.432
2,118,641.950,1580.490,1400.990,21.610,553.960,2388.010,9055.610,47.110,522.230,2388.050,8141.010,8.374,392.000,39.040,23.291
2,119,642.670,1585.060,1401.870,21.610,554.320,2388.000,9054.520,47.240,522.210,2388.000,8141.970,8.424,392.000,38.740,23.373
2,120,642.010,1589.610,1394.390,21.610,554.420,2388.050,9056.540,47.220,521.620,2388.010,8136.110,8.367,391.000,39.180,23.408
2,121,642.040,1580.190,1391.520,21.610,554.510,2387.960,9053.670,47.280,522.310,2387.970,8140.790,8.413,392.000,39.090,23.338
2,122,642.080,1585.520,1405.270,21.610,553.820,2388.010,9051.030,47.230,521.960,2387.970,8136.040,8.378,392.000,38.880,23.328
2,123,642.110,1588.590,1403.230,21.610,554.310,2388.040,9056.300,47.210,522.140,2388.030,8134.830,8.389,391.000,38.860,23.449
2,124,642.370,1583.120,1399.260,21.610,554.580,2388.040,9053.570,47.060,522.640,2387.990,8135.960,8.405,392.000,39.030,23.336
2,125,642.710,1586.320,1397.940,21.610,554.810,2388.010,9060.560,47.310,522.230,2387.980,8142.910,8.401,391.000,39.090,23.379
2,126,642.070,1587.450,1403.410,21.610,554.030,2387.960,9057.080,47.280,521.950,2387.990,8136.690,8.424,392.000,38.910,23.359
2,127,642.260,1586.650,1400.810,21.610,554.080,2387.990,9056.250,47.210,522.200,2388.080,8134.490,8.448,391.000,39.080,23.340
2,128,641.540,1592.200,1397.340,21.600,554.160,2388.010,9054.430,47.200,522.360,2388.050,8142.320,8.410,392.000,39.050,23.397
2,129,641.660,1590.590,1400.250,21.600,554.600,2388.070,9052.790,47.230,522.190,2387.990,8139.650,8.399,392.000,38.960,23.433
2,130,642.060,1584.830,1409.980,21.610,554.420,2387.990,9060.710,47.260,522.400,2388.050,8137.800,8.415,391.000,38.920,23.365
2,131,641.960,1587.610,1394.260,21.610,554.880,2388.010,9055.730,47.360,522.370,2387.980,8141.500,8.407,392.000,39.020,23.402
2,132,642.010,1586.660,1398.780,21.610,554.400,2388.130,9059.840,47.120,522.250,2388.030,8140.330,8.410,390.000,38.910,23.313
2,133,642.840,1581.220,1393.870,21.610,554.210,2388.040,9060.790,47.180,521.710,2388.050,8140.530,8.405,392.000,38.890,23.267
2,134,642.760,1586.440,1406.200,21.600,553.880,2388.020,9061.200,47.170,521.950,2388.020,8142.840,8.381,390.000,38.950,23.337
2,135,642.020,1580.120,1404.560,21.610,554.520,2388.010,9051.530,47.340,522.130,2388.030,8129.680,8.411,392.000,38.910,23.399
2,136,642.060,1582.910,1402.670,21.610,554.500,2388.050,9056.590,47.090,521.860,2387.990,8142.130,8.389,389.000,39.000,23.424
2,137,642.460,1585.360,1406.790,21.610,554.420,2388.010,9057.590,47.390,522.210,2388.000,8135.550,8.369,391.000,38.980,23.352
2,138,642.340,1585.190,1398.950,21.610,555.030,2387.990,9063.570,47.160,521.730,2388.040,8137.500,8.413,392.000,38.820,23.435
2,139,642.630,1590.880,1400.870,21.610,554.240,2388.060,9057.550,47.300,522.610,2388.030,8139.900,8.392,391.000,38.940,23.432
2,140,642.290,1593.700,1403.140,21.610,554.860,2388.090,9051.910,47.320,522.490,2387.950,8139.780,8.424,392.000,39.010,23.474
2,141,642.070,1585.090,1403.250,21.610,554.700,2388.050,9057.750,47.430,522.500,2388.050,8137.350,8.425,393.000,39.020,23.404
2,142,641.910,1586.410,1401.270,21.610,554.180,2388.080,9060.330,47.300,522.180,2388.040,8134.040,8.394,391.000,39.000,23.472
2,143,642.310,1588.880,1400.490,21.610,554.050,2388.030,9057.740,47.300,521.730,2388.050,8138.170,8.423,393.000,38.820,23.420
2,144,642.020,1584.350,1401.210,21.610,553.960,2388.030,9060.120,47.320,522.110,2388.010,8141.030,8.384,392.000,39.190,23.349
2,145,642.010,1582.720,1403.530,21.610,554.100,2387.970,9059.100,47.330,521.930,2388.080,8146.370,8.397,393.000,38.830,23.517
2,146,642.520,1590.060,1405.090,21.610,554.250,2388.050,9051.000,47.300,522.000,2388.040,8140.250,8.407,391.000,38.970,23.402
2,147,642.270,1588.780,1394.580,21.610,554.160,2388.050,9055.270,47.480,521.910,2388.060,8134.580,8.390,393.000,38.890,23.336
2,148,642.650,1584.500,1398.300,21.610,554.320,2388.020,9055.590,47.310,522.570,2388.060,8140.370,8.413,393.000,39.130,23.397
2,149,642.030,1587.880,1404.410,21.610,553.840,2388.040,9057.810,47.310,521.870,2388.000,8138.620,8.387,391.000,38.890,23.402
2,150,642.620,1585.430,1393.740,21.610,554.130,2388.010,9056.950,47.150,522.220,2388.020,8138.550,8.418,391.000,39.030,23.300
2,151,642.540,1590.210,1398.310,21.610,553.660,2387.980,9055.310,47.330,522.280,2388.040,8143.300,8.417,390.000,38.920,23.383
2,152,642.380,1583.490,1400.900,21.610,553.860,2388.060,9052.600,47.250,522.060,2388.070,8136.960,8.412,391.000,38.860,23.367
2,153,641.960,1594.330,1397.520,21.610,553.780,2388.090,9058.680,47.290,521.820,2388.070,8134.540,8.426,392.000,38.710,23.322
2,154,642.340,1591.300,1413.280,21.600,554.450,2388.010,9055.030,47.230,522.210,2388.020,8137.220,8.416,391.000,38.890,23.422
2,155,642.170,1580.930,1397.450,21.610,553.840,2388.060,9054.820,47.230,521.910,2388.070,8146.250,8.403,392.000,38.990,23.363
2,156,642.150,1578.730,1399.130,21.610,554.700,2388.040,9057.220,47.310,522.140,2388.070,8139.570,8.408,391.000,39.070,23.347
2,157,642.040,1588.700,1400.630,21.610,553.710,2388.070,9065.160,47.450,522.250,2388.060,8143.040,8.414,394.000,38.970,23.223
2,158,641.990,1586.950,1404.680,21.610,554.670,2388.020,9057.680,47.450,522.320,2388.030,8140.570,8.432,392.000,39.030,23.422
2,159,641.810,1593.890,1399.710,21.610,553.700,2388.040,9058.800,47.260,522.200,2388.000,8138.610,8.414,393.000,38.890,23.398
2,160,642.530,1585.650,1409.720,21.610,554.650,2388.070,9059.700,47.460,521.960,2388.050,8144.030,8.401,393.000,38.920,23.412
2,161,642.080,1586.650,1396.320,21.610,554.180,2388.050,9057.220,47.190,521.960,2388.040,8140.210,8.460,393.000,38.830,23.404
2,162,641.710,1588.830,1401.230,21.610,553.950,2388.060,9062.650,47.420,522.090,2388.010,8134.780,8.374,392.000,39.050,23.405
2,163,642.880,1589.560,1396.200,21.610,553.960,2388.080,9059.470,47.290,521.550,2388.050,8142.540,8.390,392.000,38.940,23.444
2,164,642.820,1588.230,1405.500,21.610,554.310,2387.990,9055.650,47.320,521.740,2388.040,8138.600,8.430,391.000,38.970,23.438
2,165,642.170,1588.550,1402.960,21.610,553.710,2388.030,9060.970,47.390,522.280,2387.970,8134.480,8.407,392.000,38.930,23.471
2,166,641.790,1589.090,1394.260,21.610,553.710,2388.030,9060.460,47.430,521.960,2388.010,8142.110,8.411,392.000,38.870,23.435
